,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
Sample_483,0.018185809711364544,0.07423747066524171,0.07913468590525326,0.0028216661759723053,0.10354228125790836,0.4746583505458854,0.05791773366972199,0.12294322170054167,0.001732306181928278,0.0,0.0,0.06482647418618244
Sample_485,0.023894383715691116,0.08352591049166655,0.08766764361260229,0.004244447522634323,0.11661290631003571,0.43855184969206346,0.06496131006607223,0.1327919546240532,0.004334631333772981,0.0,0.0,0.04341496263140799
Sample_487,0.02224239722744377,0.053803872559441364,0.14940815457236212,0.0011221620630572514,0.20017557747626105,0.41426527249600337,0.0482880113050796,0.06102815931736939,0.00012974145478621848,0.0,0.0,0.04953665152819586
Sample_489,0.026034438241141666,0.18007244764800967,0.1369602186215657,0.004567644219775882,0.4177031218410871,0.12177149222787095,0.05212628655263802,0.03717007169514993,0.0002498049640129823,0.0,0.0,0.02334447398874787
Sample_491,0.022450041120855496,0.13482420788414226,0.18410229335837908,0.0041357531563030155,0.22041987317114917,0.2658891295499232,0.03058217051157578,0.049261946184770575,0.0017401554572327017,0.0,0.0,0.08659442960566868
Sample_493,0.023518673362373746,0.056600433806079216,0.052955310472951655,0.008309060943423655,0.10764100482209155,0.5563726080296985,0.0755208769972328,0.06753928881120065,0.005979963643348235,0.0,0.006858712622685097,0.03870406648891475
Sample_495,0.036348631455836465,0.1395499978284853,0.08761960375241867,0.00934096362832083,0.14296317391121846,0.34335270018313696,0.06403422966185987,0.08161135412972026,0.008649653730714838,0.0,0.0,0.08652969171828835
Sample_497,0.02262490701656786,0.09121152117103527,0.19575806553023517,0.0039681603754633974,0.29305746501942564,0.23525047170641333,0.04582734861112629,0.04254029426258241,0.0026386957306232675,0.0,0.0016246982539435849,0.06549837232258386
Sample_499,0.0663784402287906,0.22468137437180224,0.16301675710348523,0.006772951908603111,0.22494518603392366,0.13516655753780663,0.03659462956580757,0.03779696651553897,0.0023094350329560536,0.0,0.0,0.10233770170128585
Sample_501,0.03301484246041958,0.2608453816872203,0.10863606716688123,0.007336999119465677,0.18243138403542564,0.23846064147996668,0.0579429835632484,0.054486430946800564,0.0017844350034665135,0.0,0.0,0.05506083453710547
Sample_503,0.042132879518354656,0.13089706739531265,0.18828499685555014,0.004231217537475548,0.21977790028223643,0.23324374647761403,0.06760985230000378,0.060585142115724605,0.002032842729444605,0.0,0.0,0.051204354788283446
Sample_505,0.019174080576361496,0.19837029266828862,0.1370445918429319,0.004601967237191322,0.1682511374003893,0.2107794616136544,0.07589399259957759,0.07192837307538427,0.003865131708756513,0.0,0.0,0.11009097127746463
Sample_507,0.007644346134411824,0.1341204814523395,0.12943057642294406,0.004981207756944515,0.2881008073161306,0.2672892903298525,0.056048725878341046,0.04611536855586123,0.0001412662432528828,0.0,0.0,0.06612792990992188
Sample_509,0.03440353742450123,0.14748863606058815,0.15590276196767552,0.00937811666424865,0.24980237317545878,0.14453283981736875,0.07298279216251238,0.08215246281380068,0.001364042133151069,0.0,0.0,0.10199243778069478
Sample_511,0.01623182612894025,0.2500888682117214,0.10344388508568293,0.0018294343586271462,0.12444844091842483,0.34360979629234106,0.015763266072365466,0.0833363612742434,0.002562881522171733,0.0007305541862994712,0.0017446050666051263,0.05621008088257712
Sample_515,0.050455856691970065,0.08506203789133931,0.05917107691724645,0.001516533432833114,0.3736228838166125,0.25906503954378807,0.03129512586380867,0.12219239445502357,0.00021913903539041765,0.0,0.0,0.017399912351987793
Sample_517,0.022995918709006222,0.10396604276375167,0.1273574841337032,0.011073609293484218,0.2751016155121398,0.28075882995891255,0.074029150683287,0.0837629216967862,0.004455437484649521,0.0,0.0010130037592054407,0.015485986005074049
Sample_519,0.06143894538906267,0.10490272199388614,0.17767077250513355,0.005945088440461576,0.3133282511369006,0.1590208101754084,0.054025341206016576,0.05244351272457819,0.0012722882522692022,0.0,0.0,0.06995226817628321
Sample_521,0.01420597213807201,0.0745164840481224,0.2359717790947299,0.0028204263532971815,0.2188134495748848,0.24509346400523122,0.06163386876059583,0.07098520925323715,0.0002717355874483214,0.0,0.0,0.075687611184381
Sample_523,0.006634392227060444,0.09613456732007541,0.038500736534034984,0.002731629690221261,0.1701674594234189,0.26383149757374513,0.15807685495717597,0.1726598105775658,0.0001299296541909702,0.0,0.0,0.09113312204251112
Sample_525,0.0195914619128932,0.07824780866983984,0.0879911348869777,0.006923534579153056,0.09406504585812092,0.4175527717112629,0.07985640698993945,0.1160100096704805,8.059719561293015e-05,0.0,0.0,0.09968122852571952
Sample_527,0.0179270433829544,0.07416759655392577,0.1564622267207259,0.004758507662185667,0.233790976844781,0.3335471830980803,0.06121788922668772,0.06809847539646675,0.0006514857780376633,0.0,0.0,0.04937861533615482
Sample_529,0.044447796968399844,0.08274663627463992,0.08294268032586484,0.004014269479150797,0.18054264293412844,0.41860740972313465,0.054866232346030094,0.06922669670581012,0.0005119106678721244,0.0,0.0,0.0620937245749693
