gene_id,log2FC,p_value,p_adj
7976189,-0.038139108457709625,0.1885469618518173,0.7085033504999392
8163896,0.05724874228855725,0.18853267649992414,0.7085033504999392
7979725,-0.0588975661691542,0.18854682047498875,0.7085033504999392
8010271,0.06053179900497341,0.18850318814298203,0.7085033504999392
8135625,-0.11392855124378265,0.18872954879742973,0.7089494343759045
7989659,0.04607721592039882,0.1887087482940263,0.7089494343759045
7995096,0.06166829452736167,0.1887287244911553,0.7089494343759045
8121319,0.04905243781094537,0.18882213289240354,0.7091372162100564
7892839,-0.09361117810945263,0.18882050355692992,0.7091372162100564
8058666,-0.07767211542288521,0.18884425464785767,0.7091403120570335
8005110,-0.06877791840796021,0.18886877172866479,0.7091524010204501
7916667,-0.053992577114428286,0.18895737501012147,0.709245148879722
7896452,-0.1298614626865655,0.18895077045493872,0.709245148879722
7978628,-0.07631821890547386,0.18895097887262247,0.709245148879722
8180220,0.0543396497512445,0.18905386347593173,0.7094473675372589
8013509,0.08907616517412897,0.18905294779332507,0.7094473675372589
8103079,-0.06890645373134419,0.18921439667552625,0.7096324903625191
8060796,-0.055583956218906216,0.18915100763639986,0.7096324903625191
8146092,-0.15516510049751187,0.18923106832233555,0.7096324903625191
8028277,0.04825738905472576,0.18922439079148304,0.7096324903625191
8122887,0.028459199999998575,0.18914143036525635,0.7096324903625191
8003700,-0.032519611940298176,0.18921204372782802,0.7096324903625191
8133114,-0.040150425870647766,0.18928018411121303,0.7096568280994326
8018803,0.03858512238806,0.18927608391036096,0.7096568280994326
7893094,-0.04729754825870458,0.18937604531369326,0.7096965875982042
8120990,0.0404143462686557,0.18934546902128543,0.7096965875982042
8113786,0.04745853532338318,0.1893649195415459,0.7096965875982042
8122803,-0.0736662587064667,0.18935029578159396,0.7096965875982042
7908612,0.05936160199004892,0.18947261591157144,0.7099785833904563
8029640,-0.034723693532335176,0.18976397403784298,0.7100315814741046
7895906,-0.07365261890547359,0.18970225482562594,0.7100315814741046
7892828,-0.1033059820895521,0.18974830636171075,0.7100315814741046
8144267,0.03525957014925574,0.18964415509589794,0.7100315814741046
7973458,-0.04378867860696811,0.18975659323622898,0.7100315814741046
7892726,-0.1047721970149249,0.18958484107855267,0.7100315814741046
7894607,-0.09961552437811338,0.18974226267932948,0.7100315814741046
7895710,-0.06673981492537351,0.18954125747442127,0.7100315814741046
7988859,0.040800382089552834,0.18968581484318517,0.7100315814741046
7893492,-0.2449215064676613,0.18975182442873434,0.7100315814741046
7972416,0.04630781094527414,0.1895630353395869,0.7100315814741046
7939998,0.048245484577114084,0.18972711345957266,0.7100315814741046
8158714,-0.054733743283582825,0.18962304068713667,0.7100315814741046
8164008,0.06874901691542323,0.18986467805647825,0.7103285601400625
7955469,-0.05515440000000016,0.18994225931368092,0.7105389740891622
7898030,0.06967874825870624,0.1899685404670364,0.7105574580915425
8033135,-0.03824114626865871,0.1901135350219392,0.7106357115550637
8030199,0.03497709452736508,0.1900972403285991,0.7106357115550637
7906417,0.043751498507462294,0.19013739319047765,0.7106357115550637
8178338,0.11120088955223828,0.19011991035612416,0.7106357115550637
8065344,0.04716211542288562,0.19013112908068058,0.7106357115550637
8172154,-0.03586636815920485,0.1901388579825228,0.7106357115550637
8065630,-0.06875263880597071,0.19013204041679085,0.7106357115550637
7979802,-0.03743383482587026,0.1904350709028553,0.7107220729535358
8147375,-0.08664212537313531,0.19043617406347688,0.7107220729535358
8092095,-0.05413875223880815,0.19024559537447633,0.7107220729535358
7919761,-0.06354075820895666,0.19027981434590321,0.7107220729535358
8095262,-0.041174362189057234,0.19030005626752902,0.7107220729535358
8069770,0.04260553233830855,0.19052291692571918,0.7107220729535358
7992516,-0.08284887363184001,0.1905028293677001,0.7107220729535358
8112376,-0.2097785532338312,0.19047551009630231,0.7107220729535358
7894114,-0.04605830845770953,0.19039500116173302,0.7107220729535358
7902189,-0.12261072437811027,0.19036663428185427,0.7107220729535358
7973221,-0.07319315422885708,0.19029777314679955,0.7107220729535358
7929664,0.045741251741294064,0.19032276725913208,0.7107220729535358
7909418,0.11654446368159199,0.19052482875884497,0.7107220729535358
7925876,-0.06679414726368016,0.1905182905802089,0.7107220729535358
7943124,0.04402143880597009,0.19032209845059878,0.7107220729535358
8104131,0.08930054328358139,0.19045713459688468,0.7107220729535358
8041236,-0.042896256716417724,0.19039834930277905,0.7107220729535358
7921916,0.03726349651741323,0.19056499884437564,0.7107414562709332
7965469,0.0393108716417907,0.19057271590794642,0.7107414562709332
7894172,-0.11038380298507544,0.1906350853364842,0.7107606689232102
7931379,-0.057604722388060914,0.1906419057018107,0.7107606689232102
8078272,-0.05913158009950159,0.19061738932868144,0.7107606689232102
7912385,-0.0465722686567176,0.19069715398384807,0.7108870506269804
8141363,-0.04431397213930133,0.19076952174488132,0.7110515182728482
8025450,0.06201489751243727,0.19080586576949282,0.7110515182728482
7976057,-0.04298501293532242,0.1908013734860574,0.7110515182728482
7904830,-0.05006412736318566,0.1908694017575973,0.7110515182728482
7991665,0.117445864676617,0.1908519042384159,0.7110515182728482
8086008,-0.06148044577114575,0.19085981488426298,0.7110515182728482
7941104,-0.05314844975124089,0.19092513661610763,0.7111795809270093
7986248,0.06019008358209099,0.19098531444064676,0.7112625132639424
7984620,0.10633893532338323,0.19099012316703934,0.7112625132639424
7949577,-0.04792154029850337,0.19128223808048309,0.7113161359577669
8129953,-0.04825668059701371,0.19125372064023266,0.7113161359577669
8023212,0.045498905472637574,0.19110739850304584,0.7113161359577669
7895446,-0.09103893134328356,0.19116645870855534,0.7113161359577669
8040672,0.036198069651740106,0.19120834679003748,0.7113161359577669
7915565,-0.0725957094527363,0.1912334879621128,0.7113161359577669
8048699,0.05577084577114366,0.1912189657672832,0.7113161359577669
8031084,0.04429565970149163,0.1911420791441818,0.7113161359577669
7949931,-0.043869092537315524,0.19127562004208623,0.7113161359577669
7931665,0.12692444776119416,0.19109171301814784,0.7113161359577669
8087782,0.04043199800995012,0.19103382596116925,0.7113161359577669
8116831,0.0464361194029852,0.19119902735969332,0.7113161359577669
8171921,0.025234107462686062,0.19122084530534264,0.7113161359577669
8161938,0.05177711442786137,0.19130857287941766,0.7113346232457811
7938010,0.07967368955223897,0.19133746441823024,0.7113626119622389
7903393,-0.061248811940298964,0.19153866188076432,0.7113957417338326
8074170,0.04084528955223643,0.1915070915867159,0.7113957417338326
7943347,0.043551408955225135,0.19138164108963376,0.7113957417338326
7959292,-0.0773057910447763,0.19152080663347237,0.7113957417338326
7894016,0.11817343084577114,0.19153510696636183,0.7113957417338326
8170239,0.05281974726368066,0.19144580711145084,0.7113957417338326
7933978,0.04297613532338396,0.191518130662304,0.7113957417338326
7934970,0.030400732338308423,0.19147712607108575,0.7113957417338326
7956001,0.0245453592039806,0.19144194072656318,0.7113957417338326
8041711,-0.03504217114427899,0.1916418441357775,0.7114657486385657
7998494,0.04439134129353217,0.19158610303535267,0.7114657486385657
7893452,-0.11004883383084607,0.19164297983419815,0.7114657486385657
7976241,0.045280248756220054,0.19163552560525865,0.7114657486385657
8139656,0.08763111044776117,0.19169775844516845,0.7115897729039882
8159501,0.041773518407960175,0.19190715634567315,0.7115951986216067
7979878,0.0713269393034821,0.1917758380241283,0.7115951986216067
8096290,0.03188848955223822,0.19188384548796,0.7115951986216067
8091352,0.06830691940298372,0.1919013734357933,0.7115951986216067
8115734,-0.03996790049751375,0.1918717875769865,0.7115951986216067
8095216,0.045725347263682714,0.19184023160872293,0.7115951986216067
7937341,0.04462096716417818,0.19197704505564744,0.7115951986216067
7916246,0.06339608955223763,0.19192869891880568,0.7115951986216067
7947127,0.0313546666666662,0.19194279390503843,0.7115951986216067
8160278,0.04454262089552241,0.19195907864307263,0.7115951986216067
7894032,-0.0980347900497529,0.19195129961538662,0.7115951986216067
7918548,-0.03285202189054681,0.19175939939244624,0.7115951986216067
7958331,-0.05376103482586991,0.19196310963525043,0.7115951986216067
8051696,0.03182074427860648,0.19220963625600093,0.7119064574145294
8157698,0.048136662686567355,0.19223206170568022,0.7119064574145294
8033899,-0.07522219502487637,0.19222047581395416,0.7119064574145294
8163599,-0.05338219303482461,0.19215966098518875,0.7119064574145294
8033433,-0.046743486567165426,0.19213658441831483,0.7119064574145294
8027728,0.03851124577114273,0.19214219226273602,0.7119064574145294
8117458,-0.05389895721392968,0.1921511701581302,0.7119064574145294
7907749,0.03202696517413006,0.19221433062853466,0.7119064574145294
8102800,-0.09268847363184118,0.19302045908091306,0.7119934760243942
8041592,-0.044901615920396765,0.19256792760557162,0.7119934760243942
7893251,-0.12788766368159354,0.19309978565514657,0.7119934760243942
7893900,0.0682104497512448,0.19292386336563383,0.7119934760243942
8121794,-0.06406661492537324,0.19316291542985858,0.7119934760243942
8059731,-0.06764152636815624,0.19256236058653894,0.7119934760243942
8155528,0.06690581890547254,0.19264316817919788,0.7119934760243942
7894130,-0.12477266467661874,0.19269491823187956,0.7119934760243942
8146517,-0.06719249154228901,0.19318308646535523,0.7119934760243942
8151512,-0.039581966169155436,0.19302341016282618,0.7119934760243942
8108729,0.047355578109452345,0.1924708018509608,0.7119934760243942
8041713,-0.050680835820896775,0.19300929860031305,0.7119934760243942
7928632,0.04340980497512614,0.19321598051082328,0.7119934760243942
8161190,0.09116943482587025,0.19259626653818587,0.7119934760243942
7928602,0.04340980497512614,0.19321598051082328,0.7119934760243942
7999160,-0.04306086766169237,0.19277032471263983,0.7119934760243942
7998963,0.02927357014925347,0.19296397102612736,0.7119934760243942
7925732,0.06135388457711466,0.19312702896451,0.7119934760243942
8148124,-0.07878000597014889,0.19278097750272832,0.7119934760243942
8052956,-0.0661219064676617,0.19300850833401764,0.7119934760243942
7893333,-0.09136202786069525,0.19283607638769376,0.7119934760243942
8016468,0.029244236815920033,0.19284390387980943,0.7119934760243942
8065416,0.05460114427860674,0.19284388971268293,0.7119934760243942
8052374,0.03602484577114451,0.19263656608749108,0.7119934760243942
8079279,0.03930452139303675,0.1931676119462529,0.7119934760243942
8136977,0.0383734766169157,0.1928799000485214,0.7119934760243942
7899377,-0.02892822288557184,0.1924842028084298,0.7119934760243942
8012466,-0.04274349054726301,0.19321779888147358,0.7119934760243942
7988713,-0.06654287960199134,0.19237389570095245,0.7119934760243942
8082442,0.04814570348258762,0.19321559305950042,0.7119934760243942
8137739,0.03747053134328304,0.19282545951317231,0.7119934760243942
7894656,-0.12788766368159354,0.19309978565514657,0.7119934760243942
8168843,-0.10345174129353296,0.19295781015128938,0.7119934760243942
8043718,-0.1316152676616884,0.1923004076683126,0.7119934760243942
7962248,0.0679456557213931,0.19271378019536997,0.7119934760243942
8080973,-0.08345766567164326,0.1925015495029232,0.7119934760243942
7893005,-0.17424447363184115,0.19235128448866118,0.7119934760243942
8096070,0.05048364776119296,0.1930494226920114,0.7119934760243942
8001658,-0.06665194228855675,0.19315906623807066,0.7119934760243942
8131719,0.03109082587064904,0.1924921985588643,0.7119934760243942
8043621,-0.05082328955223758,0.19315817137762517,0.7119934760243942
7920492,-0.039339353233829755,0.19294485405403858,0.7119934760243942
7892579,-0.08029937114427632,0.1928737529288282,0.7119934760243942
8040827,0.04314198805970282,0.19245025996856552,0.7119934760243942
8025129,0.05591672039800866,0.19242316598938242,0.7119934760243942
8180298,-0.05048243781094541,0.19326315508952474,0.7120655737117094
7892565,-0.07929223482587044,0.19339836480418549,0.7120655737117094
7958398,0.044938587064677016,0.1933882004497744,0.7120655737117094
8078603,-0.06720383482586989,0.19333333170764277,0.7120655737117094
7898568,0.09175534129353213,0.19330083284658353,0.7120655737117094
7929145,0.03786846368159136,0.1933655475937716,0.7120655737117094
7961571,0.04825959402985047,0.1934250275736834,0.7120655737117094
7959657,-0.0450409830845766,0.19342983194349075,0.7120655737117094
7904166,0.19301436616915435,0.19331426590003878,0.7120655737117094
8123658,0.05720837014925362,0.19353025886364128,0.7122382680257536
7893013,0.10104458507462866,0.19358369599762953,0.7122382680257536
7892529,0.10104458507462866,0.19358369599762953,0.7122382680257536
8090416,0.07787027263681434,0.19356794187543627,0.7122382680257536
8096538,-0.06052390646765993,0.19350003103669425,0.7122382680257536
7971615,0.04602334527363272,0.19360967806844592,0.712255159722135
8135321,-0.03869120398009773,0.193677968515272,0.7123520990293313
7986394,-0.05291103681592091,0.19367881648534513,0.7123520990293313
8078527,0.048836949253732165,0.19376351139043865,0.712506199753444
7971780,-0.05824902089552175,0.19376016621836256,0.712506199753444
7993825,0.060731552238804554,0.19379238338163507,0.7125336781645653
8178754,0.04249609751243888,0.1939346654756258,0.7125847005453445
7896178,0.062171508457712577,0.1939252089716634,0.7125847005453445
7953761,0.05471528756218991,0.19383058971963438,0.7125847005453445
8179950,0.04249609751243888,0.1939346654756258,0.7125847005453445
7947199,0.032803174129353074,0.19388954330448122,0.7125847005453445
8128956,-0.05341597213930349,0.19392751282542567,0.7125847005453445
7894889,0.06465112238806014,0.1939703381758081,0.7126371345293924
7895911,-0.06340735323383129,0.19399865724350035,0.7126625430534897
7895022,-0.0885125631840804,0.19402679295715447,0.7126872724869688
7895248,-0.05836100895522556,0.19433845487592463,0.7127781525823035
7894491,-0.12446217114427949,0.19422713087244267,0.7127781525823035
8095500,0.041554457711442616,0.19445160951034435,0.7127781525823035
8103859,-0.04805450149253865,0.19422235363000806,0.7127781525823035
7985080,0.060116700497512277,0.19433118919316178,0.7127781525823035
7894689,-0.08191184079601932,0.19445911182920358,0.7127781525823035
7895828,-0.03911328955223903,0.1944701833294412,0.7127781525823035
8085000,-0.029609205970150043,0.1941217214475259,0.7127781525823035
8104746,0.035596911442786094,0.19410162220082058,0.7127781525823035
7901287,0.060949982089551824,0.19414079282240787,0.7127781525823035
8005955,-0.08870213731343313,0.19433695209275514,0.7127781525823035
7993800,-0.05446649353233912,0.19436050426842139,0.7127781525823035
7962916,0.035500280597015266,0.19424523465490587,0.7127781525823035
7896002,-0.11680839203980042,0.19443540279966523,0.7127781525823035
8099813,0.036534250746267816,0.19432395093373742,0.7127781525823035
8090509,-0.10845354626865777,0.19409815854160856,0.7127781525823035
7941179,0.052591998009951624,0.19447341857199113,0.7127781525823035
7894176,-0.07027563582089336,0.19434835909609346,0.7127781525823035
8039068,-0.06635868059701444,0.19421559398036284,0.7127781525823035
7992716,0.04884406965174204,0.19447966832478084,0.7127781525823035
8059578,0.0871881890547268,0.19458387025067705,0.7128283919295607
7896278,-0.053976638805972144,0.19465484583137216,0.7128283919295607
8105220,0.041378195024875275,0.19468641676768902,0.7128283919295607
8120378,-0.10082621492537314,0.1945970518747993,0.7128283919295607
7893859,-0.0954691880597025,0.19466792373112063,0.7128283919295607
8066848,0.05021916417910255,0.1945550345505171,0.7128283919295607
7896713,-0.044104887562190775,0.1946561853122693,0.7128283919295607
7894893,-0.12251869054726416,0.19457382659792063,0.7128283919295607
8064866,-0.08113350248756124,0.1947074578670557,0.7128283919295607
8140166,0.0553743522388066,0.19465598697404146,0.7128283919295607
8028172,-0.06109935323383198,0.19476622682458025,0.7129651555164961
7894479,-0.08544987064676945,0.19487545670751225,0.7130514375813226
8151609,0.15960006965174145,0.194871377415229,0.7130514375813226
8149652,0.0401724736318414,0.19486943792525227,0.7130514375813226
8148333,-0.03589215920397848,0.1948661857290925,0.7130514375813226
8087308,0.03939313631840946,0.19496126477324924,0.7130519807946925
7895973,0.04861149452736502,0.19494497411168565,0.7130519807946925
8003722,-0.0593816338308466,0.19493972239057666,0.7130519807946925
8038443,0.03645207960199226,0.1949214933563487,0.7130519807946925
7997321,-0.04560024477611968,0.19501090634747825,0.7131552057827549
7908347,-0.09245528955223836,0.19505304543319749,0.713164461865344
7991214,-0.06697421293532368,0.1950562739648523,0.713164461865344
8146738,-0.03800308059701418,0.19539356097056626,0.7131647209475099
8065566,0.05029333731343222,0.19528964196142048,0.7131647209475099
7894673,0.06545058308457818,0.19517783913946554,0.7131647209475099
8174149,0.04141829452736312,0.19536849917013793,0.7131647209475099
7981750,0.08579823482587035,0.19544187400204308,0.7131647209475099
8096919,0.07314870845771004,0.1954164003802182,0.7131647209475099
7967624,0.04658049751243887,0.19541225698336032,0.7131647209475099
8012212,-0.04679100497512678,0.1952700560882783,0.7131647209475099
8000884,-0.08262855323383,0.19538564535432995,0.7131647209475099
7894161,0.05986271641791063,0.19523219985294474,0.7131647209475099
8151238,0.06884365771144196,0.19540761882352894,0.7131647209475099
7990528,-0.048068549253730275,0.19543756352189165,0.7131647209475099
8103043,-0.043080608955225586,0.1952591201679124,0.7131647209475099
8066960,0.08215440796019946,0.1953670387081732,0.7131647209475099
8002919,-0.045743012935322014,0.19543989186737717,0.7131647209475099
7930954,0.04730032835820808,0.1950786903541546,0.7131647209475099
7909946,0.09848823084577063,0.19510861192128223,0.7131647209475099
8004416,0.04249234228855592,0.19539857997665813,0.7131647209475099
8122858,0.04449138706467615,0.19553261706027278,0.7134176583668532
8015206,0.05655825870646769,0.19555540804258875,0.7134226385005016
8060528,0.04621581890547333,0.19563861949641526,0.7134916882116252
7892511,-0.07677398606965102,0.1956305367683485,0.7134916882116252
7969488,-0.051296768159205364,0.19560724008153935,0.7134916882116252
8051987,0.055164274626864795,0.19598794309869655,0.713583877951064
7922058,0.037055980099502506,0.19615262609241155,0.713583877951064
8110678,-0.049610185074628,0.19601489960574436,0.713583877951064
8076176,-0.037694264676618516,0.1959948379324926,0.713583877951064
8064575,0.045523741293533426,0.19578192740232706,0.713583877951064
8078834,-0.04237889154228913,0.19570567089476895,0.713583877951064
8003583,-0.04872707064676529,0.19612460728009531,0.713583877951064
7934278,-0.06687444378109397,0.19580733923261978,0.713583877951064
8003478,0.0380509253731347,0.19612787902192916,0.713583877951064
8101839,-0.03532161393034716,0.19604769730201355,0.713583877951064
7970507,-0.08130861094527297,0.19602759330963132,0.713583877951064
7939867,0.05545535522388079,0.19582500037034473,0.713583877951064
8060274,-0.03285278606965125,0.19616373985372218,0.713583877951064
7895065,-0.1271394248756219,0.19571268255547147,0.713583877951064
8116780,0.07372255124378047,0.19610599596851802,0.713583877951064
8139314,0.038700179104478316,0.19577214141377355,0.713583877951064
8077250,-0.03285278606965125,0.19616373985372218,0.713583877951064
7892953,-0.1162922089552243,0.19608317362228087,0.713583877951064
8108558,-0.04441828855721397,0.1957673846967066,0.713583877951064
7893560,0.062462511442787694,0.195988486814839,0.713583877951064
8008132,-0.12823298109452708,0.19619966971925373,0.713583877951064
8175209,0.03933492139303496,0.19599532372593736,0.713583877951064
8079532,0.032279012935321205,0.1959499849469507,0.713583877951064
7975602,-0.04466883184079595,0.19618043383583764,0.713583877951064
7961067,0.029163950248754844,0.19604912893012025,0.713583877951064
7947674,-0.1124809452736315,0.1963833076948723,0.7136347870673666
8088548,0.06570426467661683,0.19625974879413888,0.7136347870673666
8032009,-0.038958602985074364,0.1963771316866091,0.7136347870673666
7997702,-0.06362125174129218,0.19647085602446315,0.7136347870673666
8112980,0.05246573731343229,0.1963100988102405,0.7136347870673666
7921155,0.043312800000001594,0.1964204137843646,0.7136347870673666
8102065,-0.08141963582089673,0.19645808571909817,0.7136347870673666
7980213,0.04006664079602018,0.1963910964013661,0.7136347870673666
8100306,0.06882409751243834,0.19645327852749292,0.7136347870673666
8076481,0.07914581492537387,0.19640746232813716,0.7136347870673666
8013179,-0.05559849751243817,0.1962744766612683,0.7136347870673666
8017096,0.04876367164179163,0.1964551101071558,0.7136347870673666
7994620,-0.047437773134330286,0.19651704396605782,0.7136628069565868
8175490,0.04745391044776115,0.19652143667552466,0.7136628069565868
7896313,-0.1216452199004987,0.19658978353297918,0.7138331540128252
7925130,-0.06551462686567344,0.19701454553718814,0.713886731281092
8164937,0.039026780099503,0.19687285747862274,0.713886731281092
7912136,-0.15622940895522408,0.19676929356138115,0.713886731281092
7989661,0.05443478407960001,0.1968381703712797,0.713886731281092
7927099,0.043764509452737244,0.1971405380103205,0.713886731281092
8159854,-0.07499729950248835,0.19666360488077983,0.713886731281092
8145136,-0.05545398009950375,0.19679911139565398,0.713886731281092
7960689,-0.06858678407960284,0.19701871738818416,0.713886731281092
8082926,0.05360921592039958,0.1971271467529248,0.713886731281092
8149733,-0.045886833830845575,0.19689998801501898,0.713886731281092
8018288,-0.06281949850746216,0.1969675064850314,0.713886731281092
8120441,-0.04484210348258877,0.1968975187564661,0.713886731281092
7964522,-0.07201179104477617,0.19697118021453666,0.713886731281092
7896952,0.037890565174130586,0.19674904515372615,0.713886731281092
7928216,-0.06105118009950328,0.19674732790189117,0.713886731281092
8142685,0.07555514825870668,0.19677590054969435,0.713886731281092
8112767,-0.045315010945271794,0.19709638537275018,0.713886731281092
8033162,-0.040996127363186474,0.19688242401496375,0.713886731281092
7912804,0.0643916995024858,0.19702681191140664,0.713886731281092
7892842,-0.1206938646766158,0.19666262813268662,0.713886731281092
7972672,0.04178533930348127,0.19697776617320084,0.713886731281092
8115368,0.05098190248756218,0.19707001370657581,0.713886731281092
7909261,0.037195018905471944,0.1968673217510564,0.713886731281092
8129108,-0.07588941691542317,0.1970819294234047,0.713886731281092
7951703,0.04652954427860667,0.19711624920644347,0.713886731281092
8056376,0.07205927562189185,0.1975218810701663,0.7141316867390254
7893210,-0.09402623084577222,0.19726698054014216,0.7141316867390254
7905576,-0.04530566766169031,0.1977030614843576,0.7141316867390254
7961891,-0.03912455721393027,0.19725843259622272,0.7141316867390254
8143499,0.05892573731343109,0.19754314582969604,0.7141316867390254
7945740,-0.04126919203979895,0.1976841511589903,0.7141316867390254
8069831,0.046558268656718305,0.19767363655061304,0.7141316867390254
8156261,-0.09611824676616942,0.19741889245974809,0.7141316867390254
7892747,0.07029696119402917,0.1978629534728018,0.7141316867390254
7911681,-0.049807168159204274,0.1978058429749292,0.7141316867390254
7895556,-0.041665896517409706,0.19771749646823655,0.7141316867390254
7952390,0.054637002985073124,0.19756522485747066,0.7141316867390254
7984190,-0.04562768358208924,0.19758700730572223,0.7141316867390254
8150159,0.030167972139303334,0.197496498029188,0.7141316867390254
8036483,-0.043679514427864774,0.19750581604536582,0.7141316867390254
8075709,-0.04461461691542379,0.1974014500821101,0.7141316867390254
7976832,0.046399751243780596,0.1978082799111994,0.7141316867390254
8174026,-0.04514551641791087,0.19778658036875935,0.7141316867390254
8084818,-0.06717910646766079,0.19775073416814584,0.7141316867390254
7957514,-0.05909801990049779,0.19789449720818655,0.7141316867390254
7997192,0.08722227064676691,0.19753986925594821,0.7141316867390254
7893546,-0.041665896517409706,0.19771749646823655,0.7141316867390254
7922756,0.036839341293531724,0.19788841916828925,0.7141316867390254
7895864,-0.13267016119403152,0.1975362505488578,0.7141316867390254
8038515,-0.04663414925373566,0.19768219016508704,0.7141316867390254
7914748,0.045113657711444155,0.19731436298676697,0.7141316867390254
7918424,-0.05200586069651836,0.19765676613400396,0.7141316867390254
8078896,0.0679613333333342,0.19785813446224795,0.7141316867390254
7895045,-0.0928612457711413,0.19781261533004715,0.7141316867390254
7955184,0.03719690746268611,0.19763541053532452,0.7141316867390254
8055153,0.04026964975124381,0.1976384613754268,0.7141316867390254
8132705,0.03766078407960194,0.1974501662947338,0.7141316867390254
8068857,-0.04043246766168984,0.1979464919662364,0.7142419097312281
7941587,0.04318407761193921,0.19955939561076727,0.7145294561841671
8108205,0.031902805970148496,0.1983893476847533,0.7145294561841671
8108679,0.040008758208954553,0.19935534524659088,0.7145294561841671
8061019,-0.06467350845771147,0.19987982812736918,0.7145294561841671
8105229,-0.058809510447760616,0.19894796244292337,0.7145294561841671
8031499,0.04051989054726324,0.20022181326380492,0.7145294561841671
8031358,-0.15130630845771442,0.19985652218722375,0.7145294561841671
7894890,0.041117128358207466,0.19951275562071705,0.7145294561841671
7913319,-0.0451869094527364,0.19898358701495117,0.7145294561841671
8068375,-0.05442337512437945,0.19936876128230147,0.7145294561841671
7948161,0.042728491542289415,0.19827874184183175,0.7145294561841671
7948157,0.04272226666666512,0.20073639751129535,0.7145294561841671
7935510,-0.04218506666666588,0.20013103071577404,0.7145294561841671
8099130,0.047174563184079865,0.20037308530257864,0.7145294561841671
8121768,0.03443666069651785,0.20059579813754025,0.7145294561841671
7978970,0.04090631641791109,0.19910074208959946,0.7145294561841671
8032076,-0.04557199004975132,0.19910809641954258,0.7145294561841671
8024013,0.043310545273633316,0.19998575942679706,0.7145294561841671
7894560,0.10537820696517475,0.19920543816283362,0.7145294561841671
8094253,0.04798550049751249,0.19917173849174133,0.7145294561841671
7895677,-0.09550058905472802,0.1981390023996587,0.7145294561841671
8158123,0.03615794427860752,0.19986230382143194,0.7145294561841671
8098412,-0.0546662129353237,0.1982628398542216,0.7145294561841671
8098368,0.039110963184079583,0.20070753967865954,0.7145294561841671
7964803,-0.06008766169154267,0.19879320353620264,0.7145294561841671
8091458,-0.03691500696517558,0.20052323658471038,0.7145294561841671
8001816,-0.08711836019900421,0.19955136186125993,0.7145294561841671
8009430,0.05134287164178808,0.19920388079358906,0.7145294561841671
8027437,0.09831794228855717,0.19869766290780216,0.7145294561841671
7940279,0.046134618905472546,0.19914460763318897,0.7145294561841671
7986635,0.0760788059701496,0.20043760423628076,0.7145294561841671
8008530,-0.056897468656718964,0.19889734180053315,0.7145294561841671
8174717,-0.09103183482587074,0.19954683946575852,0.7145294561841671
7916568,0.07429560398009993,0.1988153568615388,0.7145294561841671
7894351,-0.07966529751243812,0.19953230992656432,0.7145294561841671
8082120,-0.04534698706467566,0.1987615821662932,0.7145294561841671
7892659,-0.12196770945273627,0.19827149928523355,0.7145294561841671
7974689,0.09646832238806002,0.1994873853846646,0.7145294561841671
8016412,0.06212810945273706,0.20022635016814094,0.7145294561841671
8015232,0.051667962189053895,0.19832176774384125,0.7145294561841671
7990269,0.03815331741293537,0.2005356850688728,0.7145294561841671
7894192,0.08933113631840683,0.19932796453835935,0.7145294561841671
7896401,-0.08277090348258653,0.20038418816372194,0.7145294561841671
7894026,-0.054522417910447984,0.19866255242624484,0.7145294561841671
7894010,-0.10176473432835831,0.198173139246835,0.7145294561841671
8060395,0.047083669651740934,0.19849564527978597,0.7145294561841671
7893654,-0.11073888955223943,0.1994435696763534,0.7145294561841671
7981235,0.04835986268656711,0.19967577566126055,0.7145294561841671
8016841,0.03452333930348228,0.19809622266093815,0.7145294561841671
7904209,0.04325792636815873,0.2007729702993984,0.7145294561841671
8174654,0.039198139303480595,0.19822450219947405,0.7145294561841671
7946635,-0.06482206368159105,0.1999742072777779,0.7145294561841671
8139640,0.036178758208954775,0.1993969267045637,0.7145294561841671
7946478,0.051768356218905964,0.20076099818423065,0.7145294561841671
7895883,-0.051391613930350744,0.1998205336458626,0.7145294561841671
8121132,0.04833143880597035,0.19983392231851219,0.7145294561841671
7896744,0.11037529552238823,0.19897552557195994,0.7145294561841671
8134699,-0.07075303084577023,0.20048535232144593,0.7145294561841671
8026139,0.10079448756218845,0.20027211047010418,0.7145294561841671
8140532,-0.03097206368159222,0.19988581899179975,0.7145294561841671
8082940,-0.03649400995024621,0.20045533669883997,0.7145294561841671
8005943,-0.042726531343285856,0.19932285073107917,0.7145294561841671
8092978,0.039560399999998275,0.19805132418305757,0.7145294561841671
7981346,0.049651486567165115,0.19884615016014978,0.7145294561841671
8110672,0.11037529552238823,0.19897552557195994,0.7145294561841671
8099326,-0.06316248159204108,0.20051944778236624,0.7145294561841671
7948088,-0.04402182288557288,0.1988949359914309,0.7145294561841671
8136660,0.0550306129353233,0.1983568498229574,0.7145294561841671
8068022,-0.091634304477612,0.1984504988645527,0.7145294561841671
8013112,0.04567363383084544,0.20046114494314757,0.7145294561841671
8000329,-0.05038384875621915,0.19997319684450657,0.7145294561841671
8026541,-0.04976364975124348,0.2005398885448661,0.7145294561841671
8104619,0.03203203184079628,0.19813214484974628,0.7145294561841671
7947553,0.04342714427860628,0.199433072839068,0.7145294561841671
7893785,-0.03385498507462614,0.19987427341415298,0.7145294561841671
