ID_REF	log2FC	pval	adj.pval	FM_mean	HC_mean
8136587	0.014867990112151785	0.4259104200506027	0.8157146873235951	2.880827164179105	2.851290666666667
8136589	0.01751938822153054	0.10962023697172142	0.6702921262934294	6.160698656716418	6.086338533333333
8136591	-0.011742336975482992	0.15895258888974265	0.6964931010037465	6.426697910447761	6.479219333333334
8136602	0.00948963728899166	0.22192651985494247	0.7274728247229896	6.702881492537313	6.658936533333333
8136610	-0.0043125802278403125	0.7823540785100394	0.9435251823481448	2.9222316417910448	2.93098
8136612	0.03645006180665655	0.009346942288241232	0.5698943424999211	4.481855820895523	4.370039066666667
8136614	-0.00241179540902392	0.7857733650685091	0.9443437853040846	7.94297	7.9562596
8136631	-0.022439635741049013	0.009276134064591044	0.5698943424999211	8.220498656716416	8.349359600000003
8136641	0.0026021461665628465	0.7911413840314528	0.9453538883285804	6.917782686567165	6.905316533333335
8136645	0.007627559395926742	0.45943327022266917	0.828850378577438	7.800570149253731	7.759437199999999
8136647	-0.02075000663699189	0.03155393496048499	0.5963572263437779	7.1674419402985095	7.2712748
8136652	-5.2471502140161164e-05	0.9982206751061322	0.9994050047643309	4.647554029850746	4.647723066666667
8136654	-0.006033630429349124	0.6380142307782127	0.8956012271753853	5.6648231343283575	5.688564133333333
8136656	-0.030717668269011567	0.0805126603840305	0.6421123018799558	3.841036567164179	3.9236962666666666
8136658	0.008111308246797622	0.5231986567759298	0.8511308224872062	3.553617014925373	3.533693466666667
8136660	0.021268357335699317	0.20796409479912842	0.7223947538459217	3.7604707462686564	3.705440133333333
8136662	0.013200144717016027	0.12299733496805326	0.6805045522409869	10.816402985074628	10.717888133333332
8136709	0.02282957521623885	0.3213681560541794	0.7756993278392463	6.551832537313433	6.448970666666667
8136727	-0.008694827509684533	0.3471535149955784	0.7838851613188508	8.433646268656716	8.4846276
8136786	0.002164988620532826	0.8658899570834774	0.9673389666501776	3.065875373134328	3.061278
8136788	0.015118335910202507	0.2621301173710571	0.7479279877055252	3.643365522388059	3.6053851999999997
8136790	0.0014939245933387468	0.9517091984616145	0.9887074094779065	4.390994029850746	4.386449466666667
8136795	0.009177874447547474	0.4376004689634773	0.8204612299081385	4.769075671641791	4.738832933333333
8136801	0.014416432492704079	0.2513420534541237	0.7437893516123923	4.911509552238806	4.862674666666667
8136807	0.009542228541469022	0.4474256496970868	0.8247761644225156	5.1549140298507465	5.120931066666667
8136811	0.003550336612231586	0.5518755290487128	0.8643930201434816	6.958015970149254	6.940913999999999
8136832	0.00692915453581211	0.5278010572501148	0.8529335099809376	5.629920447761194	5.602945199999999
8136837	0.01157204922403876	0.4246231262948363	0.8150502240294669	4.8278101492537315	4.789240533333334
8136839	0.010574044995231624	0.28744703662781224	0.7585424689307265	4.8712741791044785	4.835701333333333
8136844	0.028627838284690066	0.20363621391029824	0.7199485044140157	3.84366880597015	3.7681494666666677
8136846	0.01982923957965843	0.42641743861517034	0.8157735654742218	4.675648805970149	4.6118236
8136849	-0.0034440034595060176	0.40139232830028804	0.8065391560807851	10.627546268656717	10.652946666666667
8136863	0.015858227788009494	0.16057609418426064	0.6978245105210062	4.816689402985075	4.764033866666667
8136869	0.005974062743971942	0.1394068617851062	0.6880635380907525	9.354107313432834	9.315452933333335
8136889	0.01403331057575885	0.09579808811679358	0.6560959704246253	7.2546998507462686	7.184474399999999
8136891	-0.01591578597950205	0.4048564603633447	0.8078544124580168	4.355871791044776	4.404191733333334
